DIST_CODE,DIST_NAME,RETAILER,LAPU_SIM,ADDRESS,LATITUDE,LONGITUDE,LANDMARK,Country,State,DISTRICT,VILLAGE,TEHSIL,PINCODE,CONTACT_NUM,CONTACT,CONTACT_EMAIL,EVD_FLAG,ACT_RECHARGE,GCMO,PRODUCT_TYPE,RETAILER_CATEGORY,RETAILER_BUS,SIGNAGE_TYPE,RETAILER_TYPE,SALES
1056807,Distributor of Chhattisgarh,Chhattisgarh Retailer 218155,7770900246,Plot No 218155 Chhattisgarh,21.278705,81.866105,Center of Chhattisgarh,India,Chhattisgarh,,,,218155,9218117107,RAMNIWAS CHOUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NONLIT,MULTI BRANDED,40
1056807,Distributor of Chhattisgarh,Chhattisgarh Retailer 218171,7770900246,Plot No 218171 Chhattisgarh,21.2787,81.8661,Center of Chhattisgarh,India,Chhattisgarh,,,,218171,921817892,GAURI SHANKAR SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,OTHERS,NONLIT,MULTI BRANDED,98
1056807,Distributor of Chhattisgarh,Chhattisgarh Retailer 218155,7770900247,Plot No 218155 Chhattisgarh,21.278695,81.866095,Center of Chhattisgarh,India,Chhattisgarh,,,,218155,9218196508,RAJESH CHAUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,GS,MULTI BRANDED,113
1056807,Distributor of Chhattisgarh,Chhattisgarh Retailer 218199,7770900247,Plot No 218199 Chhattisgarh,21.27869,81.86609,Center of Chhattisgarh,India,Chhattisgarh,,,,218199,92181109436,SHANKAR SINGH SHERAWAT,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,OTHERS,NA,MULTI BRANDED,142
1056807,Distributor of Chhattisgarh,Chhattisgarh Retailer 218155,7770900248,Plot No 218155 Chhattisgarh,21.278685,81.866085,Center of Chhattisgarh,India,Chhattisgarh,,,,218155,9218152461,MURLI VIJAY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,OTHERS,NA,MULTI BRANDED,151
1056808,Distributor of Gujarat,Gujarat Retailer 227175,7770900248,Plot No 227175 Gujarat,22.2587,71.192385,Center of Gujarat,India,Gujarat,,,,227175,92271189471,GHASIRAM SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,TELECOM,GS,MULTI BRANDED,154
1056808,Distributor of Gujarat,Gujarat Retailer 227179,7770900249,Plot No 227179 Gujarat,22.2587,71.19239,Center of Gujarat,India,Gujarat,,,,227179,92271188896,PRIYANKA JAIN,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,132
1056808,Distributor of Gujarat,Gujarat Retailer 227175,7770900249,Plot No 227175 Gujarat,22.2587,71.192395,Center of Gujarat,India,Gujarat,,,,227175,9227188424,SATISH KUMAR SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NONLIT,MULTI BRANDED,128
1056808,Distributor of Gujarat,Gujarat Retailer 227174,7770900250,Plot No 227174 Gujarat,22.2587,71.1924,Center of Gujarat,India,Gujarat,,,,227174,92271160925,ABDUL RAZZAQ,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NONLIT,MULTI BRANDED,71
1056808,Distributor of Gujarat,Gujarat Retailer 227175,7770900250,Plot No 227175 Gujarat,22.2587,71.192405,Center of Gujarat,India,Gujarat,,,,227175,92271164144,RAMKISHAN KUMAWAT,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,186
1056808,Distributor of Gujarat,Gujarat Retailer 227171,7770900251,Plot No 227171 Gujarat,22.2587,71.19241,Center of Gujarat,India,Gujarat,,,,227171,92271186464,MOHANLAL KUMAWAT,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,122
1056808,Distributor of Gujarat,Gujarat Retailer 227175,7770900251,Plot No 227175 Gujarat,22.2587,71.192415,Center of Gujarat,India,Gujarat,,,,227175,9227184664,LAXMI NARAYAN SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,TELECOM,NONLIT,MULTI BRANDED,30
1056808,Distributor of Gujarat,Gujarat Retailer 227154,7770900252,Plot No 227154 Gujarat,22.258685,71.1924,Center of Gujarat,India,Gujarat,,,,227154,9227143921,RAMESH YADAV,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,GS,MULTI BRANDED,136
1056808,Distributor of Gujarat,Gujarat Retailer 227194,7770900252,Plot No 227194 Gujarat,22.25869,71.1924,Center of Gujarat,India,Gujarat,,,,227194,9227139283,MANOJ NAGAR,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NONLIT,MULTI BRANDED,83
1056808,Distributor of Gujarat,Gujarat Retailer 227154,7770900253,Plot No 227154 Gujarat,22.258695,71.1924,Center of Gujarat,India,Gujarat,,,,227154,9227127928,BHARAT SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,TELECOM,GS,MULTI BRANDED,111
1056808,Distributor of Gujarat,Gujarat Retailer 227174,7770900253,Plot No 227174 Gujarat,22.2587,71.1924,Center of Gujarat,India,Gujarat,,,,227174,92271194167,PRAKASH BAGDE,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,TELECOM,NONLIT,MULTI BRANDED,91
1056808,Distributor of Gujarat,Gujarat Retailer 227154,7770900254,Plot No 227154 Gujarat,22.258705,71.1924,Center of Gujarat,India,Gujarat,,,,227154,92271112543,RAKESH GUPTA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,CHEMIST,NA,MULTI BRANDED,57
1056808,Distributor of Gujarat,Gujarat Retailer 227114,7770900254,Plot No 227114 Gujarat,22.25871,71.1924,Center of Gujarat,India,Gujarat,,,,227114,9227152582,SHIVRAJ BAIRWA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,OTHERS,NA,MULTI BRANDED,82
1056808,Distributor of Gujarat,Gujarat Retailer 227154,7770900255,Plot No 227154 Gujarat,22.258715,71.1924,Center of Gujarat,India,Gujarat,JAIPUR,JAIPUR,JAIPUR,227154,92271221096,YUNUS KHAN,,,RECHARGE,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,17
1056808,Distributor of Gujarat,Gujarat Retailer 227154,7770900255,Plot No 227154 Gujarat,22.258685,71.1924,Center of Gujarat,India,Gujarat,,,,227154,92271178606,MANBAR DENI,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,13
1056808,Distributor of Gujarat,Gujarat Retailer 227194,7770900256,Plot No 227194 Gujarat,22.25869,71.1924,Center of Gujarat,India,Gujarat,,,,227194,92271115663,HEMRAJ SAHOO,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,TELECOM,NONLIT,MULTI BRANDED,147
1056808,Distributor of Gujarat,Gujarat Retailer 227154,7770900256,Plot No 227154 Gujarat,22.258695,71.1924,Center of Gujarat,India,Gujarat,,,,227154,9227193315,GHANSHYAM SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,78
1056808,Distributor of Gujarat,Gujarat Retailer 227174,7770900257,Plot No 227174 Gujarat,22.2587,71.1924,Center of Gujarat,India,Gujarat,,,,227174,92271126637,MAHESH SUWALKI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NONLIT,MULTI BRANDED,73
1056808,Distributor of Gujarat,Gujarat Retailer 227155,7770900257,Plot No 227155 Gujarat,22.258705,71.192405,Center of Gujarat,India,Gujarat,,,,227155,9227142721,VINOD KUMAR JAIN,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,D,GENERAL STORE,NA,MULTI BRANDED,66
1056808,Distributor of Gujarat,Gujarat Retailer 227111,7770900258,Plot No 227111 Gujarat,22.25871,71.19241,Center of Gujarat,India,Gujarat,,,,227111,9227161927,SIRAJ MOHAMMAD,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,OTHER,NA,MULTI BRANDED,177
1056808,Distributor of Gujarat,Gujarat Retailer 227155,7770900258,Plot No 227155 Gujarat,22.258715,71.192415,Center of Gujarat,India,Gujarat,,,,227155,92271152944,OM PRAKASH SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NA,MULTI BRANDED,32
1056808,Distributor of Gujarat,Gujarat Retailer 227155,7770900259,Plot No 227155 Gujarat,22.258715,71.192415,Center of Gujarat,India,Gujarat,,,,227155,9227152239,RAM RATAN CHOUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,LIT,MULTI BRANDED,59
1056808,Distributor of Gujarat,Gujarat Retailer 227111,7770900259,Plot No 227111 Gujarat,22.25871,71.19241,Center of Gujarat,India,Gujarat,,,,227111,9227111739,RADHA MOHAN SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NA,MULTI BRANDED,61
1056808,Distributor of Gujarat,Gujarat Retailer 227155,7770900260,Plot No 227155 Gujarat,22.258705,71.192405,Center of Gujarat,India,Gujarat,,,,227155,9227185543,MAHADEV CHOUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,LIT,MULTI BRANDED,31
1056808,Distributor of Gujarat,Gujarat Retailer 227174,7770900260,Plot No 227174 Gujarat,22.2587,71.1924,Center of Gujarat,India,Gujarat,,,,227174,9227173235,MURLI MANOHAR SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,83
1056808,Distributor of Gujarat,Gujarat Retailer 227155,7770900261,Plot No 227155 Gujarat,22.258695,71.192395,Center of Gujarat,India,Gujarat,,,,227155,92271215708,VIJAY KUMAR SINGH,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,LIT,MULTI BRANDED,90
1056808,Distributor of Gujarat,Gujarat Retailer 227199,7770900261,Plot No 227199 Gujarat,22.25869,71.19239,Center of Gujarat,India,Gujarat,,,,227199,9227180185,AVINASH KHANDELWAL,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NONLIT,MULTI BRANDED,195
1056808,Distributor of Gujarat,Gujarat Retailer 227155,7770900262,Plot No 227155 Gujarat,22.258685,71.192385,Center of Gujarat,India,Gujarat,,,,227155,92271149421,HEMRAJ,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NONLIT,MULTI BRANDED,158
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227845,7770900262,Plot No 227845 Madhya Pradesh,22.9734,78.656885,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227845,9227875124,GOPAL CHOUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,LIT,MULTI BRANDED,24
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227849,7770900263,Plot No 227849 Madhya Pradesh,22.9734,78.65689,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227849,9227824808,AJIT SINGH RATHORE,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,LIT,MULTI BRANDED,76
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227845,7770900263,Plot No 227845 Madhya Pradesh,22.9734,78.656895,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227845,92278201050,AMIT PAREEK,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NA,MULTI BRANDED,167
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227849,7770900264,Plot No 227849 Madhya Pradesh,22.9734,78.6569,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227849,92278153859,BHANWAR,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,69
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227845,7770900264,Plot No 227845 Madhya Pradesh,22.9734,78.656905,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227845,92278206299,RAJESH KHANDELWAL,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NONLIT,MULTI BRANDED,69
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227841,7770900265,Plot No 227841 Madhya Pradesh,22.9734,78.65691,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227841,92278205219,AMIT PAREEK,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,TELECOM,NONLIT,MULTI BRANDED,58
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227845,7770900265,Plot No 227845 Madhya Pradesh,22.9734,78.656915,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227845,9227826805,SUNIL AGARWAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,GENERAL STORE,GS & NONLIT,MULTI BRANDED,31
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227859,7770900266,Plot No 227859 Madhya Pradesh,22.973385,78.6569,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227859,9227861034,MUKESH KUMAR CHOUDHARY,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NONLIT,MULTI BRANDED,145
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227899,7770900266,Plot No 227899 Madhya Pradesh,22.97339,78.6569,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227899,92278100080,AJAY KHANDELWAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,GENERAL STORE,NONLIT,MULTI BRANDED,80
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227859,7770900267,Plot No 227859 Madhya Pradesh,22.973395,78.6569,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227859,9227841698,ABHISHEK SOLANKI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,55
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227849,7770900267,Plot No 227849 Madhya Pradesh,22.9734,78.6569,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227849,92278203937,JITENDRA KUMAR,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NONLIT,MULTI BRANDED,76
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227859,7770900268,Plot No 227859 Madhya Pradesh,22.973405,78.6569,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227859,922784534,DEVENDRA GUPTA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,GS   ,MULTI BRANDED,161
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227819,7770900268,Plot No 227819 Madhya Pradesh,22.97341,78.6569,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227819,9227842287,YOGESH GARG,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,GS,MULTI BRANDED,146
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227859,7770900269,Plot No 227859 Madhya Pradesh,22.973415,78.6569,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227859,92278160076,SHYAM SUNDAR GOYAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,OTHERS,GS,MULTI BRANDED,198
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227859,7770900269,Plot No 227859 Madhya Pradesh,22.973385,78.6569,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227859,9227872044,MAHAVIR SWAMI,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,OTHERS,NA,MULTI BRANDED,197
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227899,7770900270,Plot No 227899 Madhya Pradesh,22.97339,78.6569,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227899,92278172377,MANNA RAM,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,OTHERS,GS,MULTI BRANDED,18
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227859,7770900270,Plot No 227859 Madhya Pradesh,22.973395,78.6569,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227859,92278110237,MONESH KISHORE SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,OTHERS,GS,MULTI BRANDED,20
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227849,7770900271,Plot No 227849 Madhya Pradesh,22.9734,78.6569,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227849,92278212493,DHEERAJ TURPANI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,OTHERS,NA,MULTI BRANDED,157
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227855,7770900271,Plot No 227855 Madhya Pradesh,22.973405,78.656905,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227855,92278373,KISHORE PARWANI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,159
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227811,7770900272,Plot No 227811 Madhya Pradesh,22.97341,78.65691,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227811,92278191161,MANISH GUPTA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,OTHERS,NA,MULTI BRANDED,148
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227855,7770900272,Plot No 227855 Madhya Pradesh,22.973415,78.656915,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227855,92278131084,MAHENDRA KUMAR MAHESHCHANDANI,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,OTHERS,NA,MULTI BRANDED,34
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227855,7770900273,Plot No 227855 Madhya Pradesh,22.973415,78.656915,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227855,9227875038,KANHAIYA LAL SHARMA,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,73
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227811,7770900273,Plot No 227811 Madhya Pradesh,22.97341,78.65691,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227811,9227840479,SUNNY JINDAL,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,TELECOM,NA,MULTI BRANDED,17
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227855,7770900274,Plot No 227855 Madhya Pradesh,22.973405,78.656905,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227855,9227813685,DEEPAK KHANDELWAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,OTHERS,NA,MULTI BRANDED,100
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227849,7770900274,Plot No 227849 Madhya Pradesh,22.9734,78.6569,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227849,9227856596,SUDEEP JAMINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,GS,MULTI BRANDED,171
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227855,7770900275,Plot No 227855 Madhya Pradesh,22.973395,78.656895,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227855,92278155345,VISHWANATH VIJAY,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,CHEMIST,GS,MULTI BRANDED,166
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227899,7770900275,Plot No 227899 Madhya Pradesh,22.97339,78.65689,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227899,92278126271,BHAGWAN DAS,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,D,OTHERS,GS,MULTI BRANDED,90
1056809,Distributor of Madhya Pradesh,Madhya Pradesh Retailer 227855,7770900276,Plot No 227855 Madhya Pradesh,22.973385,78.656885,Center of Madhya Pradesh,India,Madhya Pradesh,,,,227855,92278221753,RAVI AGRAWAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,OTHERS,GS,MULTI BRANDED,12
1056810,Distributor of West Bengal,West Bengal Retailer 228785,7770900276,Plot No 228785 West Bengal,22.9868,87.854985,Center of West Bengal,India,West Bengal,,,,228785,92287141731,ASHOK MAHESHWARI,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,TELECOM,NA,MULTI BRANDED,132
1056810,Distributor of West Bengal,West Bengal Retailer 228789,7770900277,Plot No 228789 West Bengal,22.9868,87.85499,Center of West Bengal,India,West Bengal,,,,228789,9228729706,SUNIL KUMAR SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NA,MULTI BRANDED,178
1056810,Distributor of West Bengal,West Bengal Retailer 228785,7770900277,Plot No 228785 West Bengal,22.9868,87.854995,Center of West Bengal,India,West Bengal,,,,228785,92287158728,MANTHAN KHATRI,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,OTHERS,NA,MULTI BRANDED,85
1056810,Distributor of West Bengal,West Bengal Retailer 228785,7770900278,Plot No 228785 West Bengal,22.9868,87.855,Center of West Bengal,India,West Bengal,,,,228785,92287198874,RAJEEV SHARMA,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,25
1056810,Distributor of West Bengal,West Bengal Retailer 228785,7770900278,Plot No 228785 West Bengal,22.9868,87.855005,Center of West Bengal,India,West Bengal,,,,228785,9228742940,SUNIL JAIN,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,GENERAL STORE,NA,MULTI BRANDED,153
1056810,Distributor of West Bengal,West Bengal Retailer 228781,7770900279,Plot No 228781 West Bengal,22.9868,87.85501,Center of West Bengal,India,West Bengal,,,,228781,9228719197,MUKESH KANEWAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,GS,MULTI BRANDED,53
1056810,Distributor of West Bengal,West Bengal Retailer 228785,7770900279,Plot No 228785 West Bengal,22.9868,87.855015,Center of West Bengal,India,West Bengal,,,,228785,9228786576,ASHISH PAREEK,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NONLIT,MULTI BRANDED,119
1056810,Distributor of West Bengal,West Bengal Retailer 228755,7770900280,Plot No 228755 West Bengal,22.986785,87.855,Center of West Bengal,India,West Bengal,,,,228755,9228742684,RAMAN M.M.,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,OTHERS,NA,MULTI BRANDED,99
1056810,Distributor of West Bengal,West Bengal Retailer 228795,7770900280,Plot No 228795 West Bengal,22.98679,87.855,Center of West Bengal,India,West Bengal,,,,228795,92287106850,ASHISH VERMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NA,MULTI BRANDED,191
1056810,Distributor of West Bengal,West Bengal Retailer 228755,7770900281,Plot No 228755 West Bengal,22.986795,87.855,Center of West Bengal,India,West Bengal,,,,228755,9228725225,N.L. JONWAL,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,116
1056810,Distributor of West Bengal,West Bengal Retailer 228785,7770900281,Plot No 228785 West Bengal,22.9868,87.855,Center of West Bengal,India,West Bengal,,,,228785,92287135582,LOKESH AKHODIA,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NONLIT,MULTI BRANDED,30
1056810,Distributor of West Bengal,West Bengal Retailer 228755,7770900282,Plot No 228755 West Bengal,22.986805,87.855,Center of West Bengal,India,West Bengal,,,,228755,9228727309,BHANU DHAKAD,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,OTHERS,NA,MULTI BRANDED,97
1056810,Distributor of West Bengal,West Bengal Retailer 228715,7770900282,Plot No 228715 West Bengal,22.98681,87.855,Center of West Bengal,India,West Bengal,,,,228715,9228715895,RAMDAYAL CHOUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,154
1056810,Distributor of West Bengal,West Bengal Retailer 228755,7770900283,Plot No 228755 West Bengal,22.986815,87.855,Center of West Bengal,India,West Bengal,,,,228755,9228748172,RAKESH KUMAWAT,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NA,MULTI BRANDED,129
1056810,Distributor of West Bengal,West Bengal Retailer 228755,7770900283,Plot No 228755 West Bengal,22.986785,87.855,Center of West Bengal,India,West Bengal,,,,228755,92287163045,RAJENDRA PRASAD YOGI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,180
1056810,Distributor of West Bengal,West Bengal Retailer 228795,7770900284,Plot No 228795 West Bengal,22.98679,87.855,Center of West Bengal,India,West Bengal,,,,228795,922871588,MAHAVEER PRASAD JAIN,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,D,GENERAL STORE,NA,MULTI BRANDED,116
1056810,Distributor of West Bengal,West Bengal Retailer 228755,7770900284,Plot No 228755 West Bengal,22.986795,87.855,Center of West Bengal,India,West Bengal,,,,228755,9228787430,MANJU JAIN,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,GS,MULTI BRANDED,167
1056810,Distributor of West Bengal,West Bengal Retailer 228785,7770900285,Plot No 228785 West Bengal,22.9868,87.855,Center of West Bengal,India,West Bengal,,,,228785,9228777789,RAKESH SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,GS,MULTI BRANDED,93
1056810,Distributor of West Bengal,West Bengal Retailer 228755,7770900285,Plot No 228755 West Bengal,22.986805,87.855005,Center of West Bengal,India,West Bengal,,,,228755,9228751498,RAMVEER SINGH,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,77
1056810,Distributor of West Bengal,West Bengal Retailer 228711,7770900286,Plot No 228711 West Bengal,22.98681,87.85501,Center of West Bengal,India,West Bengal,,,,228711,92287187659,CHUTTAN LAL JI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,OTHERS,NA,MULTI BRANDED,187
1056810,Distributor of West Bengal,West Bengal Retailer 228755,7770900286,Plot No 228755 West Bengal,22.986815,87.855015,Center of West Bengal,India,West Bengal,,,,228755,9228763146,RADHEY SHYAM,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,97
